mail	birthdate	registration	blood_group	company	username	user_id	ssn	residence	name	job	current_location	station_ID
sabrinacaldeira@uol.com.br		2020/07/30	AB-	Montenegro	isabelajesus	1723	86304129505		Ana Carolina Macedo		(Decimal('13.641361'), Decimal('39.664289'))	777
metzsigismund@googlemail.com		21 Jun 2024	B-	Heinz Mende GmbH	vcarsten	1450	025-89-6342		Caren Fritsch B.Sc.	Fleischer	(Decimal('14.1491725'), Decimal('92.765711'))	596
anthonywilliamson@yahoo.com	1910-01-23	01/14/2019, 00:00:00	A-	Hunt PLC	reedangela	1185	044-23-4725		Darryl Petersen			624
wvalentino@gmail.com	1952-04-24	16 Jan 2024	A+	Spinelli, Gagliano e Angiolello e figli	marianazampa	758	FBRMME96E25G850I		Milena Aloisio-Fracci	Petroleum engineer	(Decimal('24.346528'), Decimal('-79.273563'))	829
kyamaguchi@yahoo.com		22 Dec 2021	AB+	株式会社太田保険	hanakowatanabe	895	562-23-8875		小川 桃子			700
luiz-miguelbarbosa@yahoo.com.br		15 May 2019	B+	das Neves	otavio75	1275	18635270959		Sr. Marcelo Lima		(Decimal('-26.890952'), Decimal('16.277559'))	446
dussen-vanerdal@googlemail.com		23 Jun 2021	AB+	Schmidtke Krein OHG mbH	susan97	1071	516-91-0375		Univ.Prof. Antonino Ladeck		(Decimal('25.146081'), Decimal('19.991130'))	758
hethurswantje@aol.de	1957-05-23	2022/04/24	A-	Steckel AG & Co. OHG	jvollbrecht	2060	190-62-8686		Helena Henschel		(Decimal('-71.5874345'), Decimal('128.006373'))	703
valerie98@hotmail.com	2003-09-19	2022-09-21	A-	Cooper, Henderson and Sexton	murphythomas	1786	851-30-3206		William Olson		(Decimal('-14.448718'), Decimal('-171.901870'))	540
da-conceicaomarcela@hotmail.com	1911-05-11	02/22/2023, 00:00:00	AB-	das Neves - EI	vmendes	111	76498015357		Otto da Rosa		(Decimal('-86.202611'), Decimal('18.067619'))	496
dmarques@gmail.com		2021/11/30	AB-	Oliveira Santos e Filhos	aurora72	40	06321597821		Sra. Daniela Viana		(Decimal('38.253933'), Decimal('-73.824238'))	726
prudolph@hotmail.de	1910-11-12	2020-01-27	O-	Stiebitz	hamannarnfried	1480	972-36-5565		Stanislav Ladeck-Seidel	Krankenschwester	(Decimal('-60.6898985'), Decimal('98.732609'))	377
wsagredo@alice.it		2022/03/09	AB+	Pinamonte, Asmundo e Galilei SPA	wnorbiato	515	CMRLLN76M10H842B		Giacobbe Matteotti		(Decimal('35.1586665'), Decimal('113.864737'))	50
gary59@hotmail.com		2025-09-21	A-	Sanders Ltd	wardlindsay	1911	538-90-7712		Joshua Carr	Engineer, production	(Decimal('33.149466'), Decimal('158.039894'))	264
gasparemercadante@libero.it		10 Apr 2020	AB+	Bianchi-Rizzoli e figli	nfarinelli	1585	CMRFRC99P67C332J		Benedetto Pigafetta		(Decimal('-36.751464'), Decimal('-42.652246'))	747
bernardo36@hotmail.com	1931-06-12	2025/08/31	A+	Peixoto	thiagoferreira	788	96702534892		Yan Martins		(Decimal('48.5425425'), Decimal('122.048326'))	386
ryosukesakamoto@gmail.com	2013-03-08	15 Mar 2021	A+	株式会社佐々木建設	csuzuki	794	315-65-3906		伊藤 春香		(Decimal('-73.282645'), Decimal('-130.471435'))	726
schlossergiesela@gmx.de	1996-10-09	2023/06/01	O-	Ditschlerin	erolsauer	251	394-44-6922		Adolfine Drub		(Decimal('-10.4639715'), Decimal('-136.057884'))	397
francescobertoli@gmail.com		2021/03/27	B-	Mocenigo s.r.l.	lamberto31	1657	FLRNNT16D16E709Z		Serafina Abatantuono		(Decimal('-73.8638195'), Decimal('29.341707'))	408
melissalara@yahoo.com		09 Mar 2021	O-	Moore Inc	dunnstephen	1463	622-54-2303		Kelly Boyle		(Decimal('89.180865'), Decimal('172.285040'))	150
christinaharvey@gmail.com	2006-10-17	10 May 2020	AB-	Martin Inc	fesparza	188	657-53-1110		Maria Braun		(Decimal('-49.0955155'), Decimal('44.021272'))	675
antonia71@poste.it	2001-02-17	2019-10-14	A-	Speri-Guidotti s.r.l.	lucio37	671	PRZMLS15E02G504U		Mercedes Pozzecco-Ferrante		(Decimal('14.490977'), Decimal('-65.922442'))	734
ninetta07@vodafone.it		2019-03-31	AB+	Petralli e figli	lambertoferretti	1726	MTALNE78M60L296H		Raffaella Gentili		(Decimal('-67.9278775'), Decimal('-90.978786'))	505
kana98@hotmail.com	1935-03-02	2019/02/28	A-	佐々木電気合同会社	shota02	979	216-19-3104		伊藤 直子		(Decimal('74.164504'), Decimal('-50.474765'))	221
zlindner@yahoo.de	2023-04-23	06/22/2021, 00:00:00	O-	Wagenknecht	mehmetscholz	1570	260-82-2553		Krzysztof Bachmann B.Eng.	Florist	(Decimal('-70.0104345'), Decimal('-39.076522'))	582
nishimuratakuma@hotmail.com		18 Jul 2024	A+	合同会社佐藤保険	yuta91	1658	530-88-8461		木村 桃子		(Decimal('-55.4046835'), Decimal('116.687534'))	160
neuschaeferwolfgang@googlemail.com		2019/10/26	O-	Schleich Jacob KG	ibachmann	1929	628-75-5086		Arif Winkler		(Decimal('16.3668935'), Decimal('-43.675808'))	355
hsousa@yahoo.com.br	1915-11-08	08/29/2024, 00:00:00	B+	Pimenta - ME	yrodrigues	1194	93124805615		João Guilherme Correia	Webdesigner	(Decimal('-56.746746'), Decimal('74.452280'))	127
robertshannah@gmail.com		07/14/2022, 00:00:00	A-	Stone-Sandoval	brownvictor	1996	871-63-6313		Daniel Edwards		(Decimal('-39.6143875'), Decimal('-71.898587'))	601
satonaoki@hotmail.com	2020-11-12	2020-07-20	B+	山本運輸合同会社	mikikimura	83	056-19-4770		福田 健一		(Decimal('16.236267'), Decimal('24.968201'))	764
madelinetownsend@hotmail.com	1916-03-10	2021/05/27	B+	Wolf-Finley	christophermontgomery	294	591-49-8913		Roberto Gibson	Mudlogger	(Decimal('35.509081'), Decimal('41.502424'))	288
tonimerisi@tin.it		2022-12-30	AB+	Micca, Viola e Montesano SPA	gioffre03	1340	STRDNT54B42H608S		Virginia Chinnici		(Decimal('26.2455525'), Decimal('2.117939'))	418
damiano42@gmail.com		2020/11/23	O+	Panicucci Group	scarpagiacomo	752	TDSPRI75L44E908N		Annibale Detti		(Decimal('-71.4070385'), Decimal('115.958094'))	300
hcasa-grande@gmail.com	2005-01-13	01/29/2024, 00:00:00	B+	da Rosa Rezende S/A	jade56	1420	81735690457		Melissa Cavalcanti		(Decimal('-13.0104765'), Decimal('21.837832'))	80
fonsecadanilo@bol.com.br	2004-12-18	27 Jan 2025	AB+	Cunha	rodrigomelo	117	42350761916		Matheus Jesus	Arranjador musical	(Decimal('58.4442235'), Decimal('-165.496447'))	604
venierangelo@tele2.it	1933-01-17	2021-05-20	B-	Angiolello s.r.l.	nadia13	1740	MRNDLA18L02D118Y		Gianfrancesco Nicolucci-Cundari	Orthoptist	(Decimal('39.383499'), Decimal('-94.208277'))	221
susannehettner@aol.de	1960-12-03	12/24/2024, 00:00:00	A+	Schulz Wirth AG & Co. KG	hueseyin52	1074	503-94-5047		Prof. Edith Kroker	Krankenschwester	(Decimal('2.568356'), Decimal('147.823629'))	768
ruthbaerer@web.de	1938-08-27	22 Aug 2024	AB-	Putz GmbH & Co. KGaA	magdalenemartin	743	303-22-5643		Sieghard Schuchhardt		(Decimal('20.106732'), Decimal('146.091058'))	205
giacinto11@outlook.com	1979-03-16	08/01/2022, 00:00:00	O-	Volterra, Toselli e Camuccini SPA	flora65	1853	TSTMTD58T13L398I		Ferdinando Berlusconi		(Decimal('-55.8863195'), Decimal('-85.164104'))	87
yinoue@hotmail.com	2024-10-27	02/07/2023, 00:00:00	B-	有限会社渡辺電気	ushimizu	1739	549-91-5315		山下 聡太郎	大学教授	(Decimal('76.115693'), Decimal('35.294940'))	462
naokoyamashita@hotmail.com		01/22/2021, 00:00:00	O-	合同会社鈴木ガス	ryosukeaoki	51	225-25-6105		福田 明美	アートディレクター	(Decimal('4.5598865'), Decimal('-61.365116'))	523
sgroettner@gmx.de	1985-06-26	2024-02-21	O+	Kroker OHG mbH	hmies	1365	044-54-0744		Herr Sami Ackermann	Chirurgiemechaniker	(Decimal('-17.4180195'), Decimal('-47.520215'))	610
hiroshitanaka@gmail.com	1971-12-04	2020-08-04	O+	山田通信合同会社	mituru08	596	327-28-1857		藤田 あすか		(Decimal('-14.2576035'), Decimal('-96.491478'))	316
lrivera@yahoo.com		10/19/2018, 00:00:00	AB+	Daniels, Jones and Bailey	amy24	2059	198-20-9783		Teresa Sherman	Air broker		197
therrmann@googlemail.com		2019-06-03	A-	Trommler Kallert GmbH & Co. OHG	esontag	2024	267-10-2383		Philipp Metz-Schottin		(Decimal('33.332201'), Decimal('36.575803'))	424
dbriemer@aol.de		2019/05/11	B+	Heydrich Sorgatz GmbH & Co. KGaA	engelbert99	1100	486-86-9210		Nicolaus Weller		(Decimal('86.9480455'), Decimal('-174.101206'))	822
isabelle09@gmail.com	1952-02-16	2022-05-30	AB+	Ackermann GbR	leonardofliegner	1348	777-94-2400		Luciano Kuhl-Johann	Bankkaufmann	(Decimal('40.6208285'), Decimal('154.270624'))	583
hedwards@gmail.com	1918-04-10	2023/03/31	A-	Smith PLC	monicameyer	1881	482-61-2302		Danielle Cooper		(Decimal('-42.8109255'), Decimal('-100.290299'))	226
mmaderna@outlook.com		03/17/2025, 00:00:00	A+	Greco SPA	gleonetti	1553	GNSDLS25T01F675Z		Patrizia Blasi		(Decimal('50.166159'), Decimal('70.130827'))	388
linkevalerij@yahoo.de	2013-05-15	2023-02-03	O-	Hamann AG & Co. KGaA	ioannismangold	526	003-91-3475		Aleksandra Kaul B.Eng.		(Decimal('47.5299965'), Decimal('162.600346'))	395
abreuheitor@gmail.com		10/25/2019, 00:00:00	AB+	Vasconcelos	clarice29	213	06489213524		Dr. Francisco Moreira		(Decimal('-88.3235945'), Decimal('9.287394'))	701
carmelo08@gmail.com	1989-04-12	04/21/2024, 00:00:00	B-	Pisacane-Salgari SPA	idagioberti	1647	TRCVCR39L02B098E		Augusto Vespucci		(Decimal('-83.5786045'), Decimal('-119.746581'))	26
carfagnaadriana@hotmail.it	2004-05-18	13 May 2025	A-	Greco, Sanguineti e Tuzzolino e figli	gabbanadomenico	1588	FRRSSN58D05H102E		Ludovico Iacobucci-Contrafatto		(Decimal('79.4380435'), Decimal('-41.250847'))	475
vowens@yahoo.com		2025-07-05	O-	Washington Group	jose63	1721	728-55-3566		David Brown	Engineer, maintenance	(Decimal('83.7025145'), Decimal('-138.267206'))	386
maite04@yahoo.com.br		07/19/2020, 00:00:00	A+	Andrade Marques e Filhos	antonella00	206	03412789631		Asafe Rios		(Decimal('-81.0347735'), Decimal('-67.575029'))	77
fonsecamaria-isis@gmail.com	1946-03-24	2025-08-13	B+	Araújo e Filhos	yferreira	1870	47230916887		Isaac Siqueira		(Decimal('9.5247465'), Decimal('-140.152331'))	354
paffrathhedi@gmx.de		16 Jun 2021	B+	Schaaf	schlosserdietlind	171	582-79-8661		Dipl.-Ing. Jenny Pieper B.A.		(Decimal('-59.693227'), Decimal('167.759729'))	101
bryanlima@bol.com.br		10/06/2021, 00:00:00	AB+	Ferreira - ME	zpinto	1089	82579340629		Sr. Luan Casa Grande		(Decimal('5.1526105'), Decimal('-75.980997'))	2
qkimura@yahoo.com	1952-03-17	2025/08/13	O-	有限会社中村運輸	endokenichi	986	188-47-2602		佐藤 淳		(Decimal('71.420292'), Decimal('-38.672618'))	128
klapproderich@web.de		17 Apr 2025	O-	Hentschel GmbH & Co. KGaA	sieghardschomber	935	476-85-3889		Dr. Ralf Thanel		(Decimal('-26.899181'), Decimal('-177.125398'))	178
fbolzmann@gmx.de	1981-06-10	22 May 2019	B+	Trapp AG	felicitasatzler	498	094-01-0307		Jakob Sorgatz		(Decimal('-7.5752895'), Decimal('19.538210'))	570
bella29@bol.com.br	1993-01-03	2020-05-02	O-	Sousa Guerra - EI	qpacheco	544	76458231946		Maria Flor Abreu		(Decimal('-39.827883'), Decimal('-137.085538'))	138
howellrenee@gmail.com		2024-03-17	B-	Mcknight-Rodriguez	brownbruce	469	574-30-6556		Margaret Wilson		(Decimal('53.5530095'), Decimal('60.977563'))	111
donald36@yahoo.com		03/21/2022, 00:00:00	B-	Holmes, Padilla and Kane	daniel45	1178	024-13-3716		Joel Schroeder		(Decimal('-9.7607155'), Decimal('47.161794'))	10
piotr47@gmx.de		2024/03/01	B+	Köhler	henrik48	690	093-48-5105		Edeltrud Wiek		(Decimal('-57.4019805'), Decimal('148.148019'))	137
kyosukeito@gmail.com	1961-08-09	2019/08/11	AB+	佐藤銀行株式会社	naokisato	1557	792-76-4122		西村 直人		(Decimal('-17.5554445'), Decimal('79.965325'))	592
sergius06@libero.it	2008-03-23	04/25/2019, 00:00:00	AB-	Mastandrea, Barcaccia e Pizzo SPA	ypace	527	TRRGBL28C28G678M		Nanni Fantoni		(Decimal('0.1149595'), Decimal('-48.403450'))	338
benvenuto12@poste.it		2018-10-13	B-	Infantino Group	ycasale	841	BLLNNR39M09A284M		Napoleone Calarco		(Decimal('63.871132'), Decimal('-61.905087'))	617
mluebs@gmail.com	1969-11-01	2020/06/07	B+	Christoph Drewes GmbH & Co. KG	xheidrich	1932	050-07-8943		Eberhardt Scholl		(Decimal('-18.9905995'), Decimal('-175.176560'))	737
raffaellino29@yahoo.com	1977-01-27	01/22/2019, 00:00:00	AB+	Sforza, Ziani e Turchetta e figli	ariabosurgi	201	NDRGRM69A41F187M		Gioacchino Combi		(Decimal('51.871942'), Decimal('-98.965259'))	573
vargasmilena@gmail.com	1926-09-18	24 Mar 2021	B+	Ribeiro	fonsecacecilia	434	98147036213		Sr. Lucas Gabriel Fonseca	Implantodontista	(Decimal('-46.9601175'), Decimal('-159.722740'))	566
ranieribaggio@gmail.com		2024-03-09	AB-	Petrassi, Tosi e Perozzo e figli	ippaziosagredo	1283	BMBSVR12H56A081B		Augusto Einaudi-Donini		(Decimal('26.0661065'), Decimal('19.054705'))	471
carol51@gmail.com	1936-04-21	26 Apr 2024	A-	Miller-Baker	loretta41	84	075-38-2005		Phyllis Perez		(Decimal('-84.192009'), Decimal('-171.854228'))	49
hiroshiwatanabe@yahoo.com		03/08/2024, 00:00:00	AB+	山本ガス合同会社	yuifujii	1523	308-57-8248		小林 翼	エンジニア演奏家	(Decimal('77.2472545'), Decimal('-59.119478'))	362
gramscisole@tim.it	1912-11-17	2021-12-17	O+	Abate Group	iconti	2008	CNDTTE02A19A628U		Gianpietro Almagià	Radiographer, therapeutic	(Decimal('-30.1326425'), Decimal('-39.133652'))	736
michaelcastillo@yahoo.com	1910-04-01	19 Sep 2020	B-	Peterson PLC	robinsonmary	249	358-03-0593		Benjamin Frazier		(Decimal('-81.4339875'), Decimal('179.310849'))	207
fischettigalasso@libero.it	1981-10-23	09/13/2020, 00:00:00	O-	Nitti e figli	villarosaluchino	696	MNTFMM85C29A998Z		Annalisa Turchi-Serlupi		(Decimal('23.6226745'), Decimal('154.633334'))	54
abarbosa@ig.com.br		2020-07-15	B-	Rodrigues Lima - EI	fogacathales	557	31872946500		Mathias da Luz		(Decimal('-2.625845'), Decimal('96.120316'))	45
otavio32@hotmail.com	2017-08-19	07 Nov 2022	AB+	Monteiro	llopes	1527	50279618395		Cauã Monteiro		(Decimal('-76.4543055'), Decimal('64.750201'))	233
patbergregina@hotmail.de		2024-07-15	AB+	Tröst e.G.	eberthsalih	1516	494-26-7334		Herr Hans-Günter Rust		(Decimal('80.967017'), Decimal('140.792205'))	347
sasakiryosuke@yahoo.com	1964-10-27	09 Jul 2019	AB-	渡辺銀行有限会社	nmaeda	1170	404-58-1040		藤原 春香		(Decimal('-49.5600185'), Decimal('42.797040'))	216
sofiateixeira@gmail.com	1931-03-31	07/16/2021, 00:00:00	A-	Vieira Ribeiro Ltda.	henry87	1061	53201987603		Cecilia Novais	Torneiro mecânico	(Decimal('-55.5867435'), Decimal('142.852452'))	695
teresa86@gmx.de	1975-02-24	07/31/2024, 00:00:00	B+	Kobelt	stanislaustextor	1098	912-04-0884		Dipl.-Ing. Silva Hethur	Informatiker	(Decimal('-14.7425245'), Decimal('-21.418190'))	642
ravy25@bol.com.br		07/01/2019, 00:00:00	A-	Cavalcanti	silvalaura	1770	26173894050		Thomas Gonçalves		(Decimal('-36.387242'), Decimal('58.099776'))	39
etta82@fastwebnet.it	1987-09-08	2020/04/13	O-	Sauro, Taccola e Micca SPA	spanzera	276	CLRDMN02B65C638P		Maria Benedetti	Ranger/warden	(Decimal('-50.260176'), Decimal('-22.205434'))	251
ferdinando38@alice.it	1999-09-13	06 Dec 2023	B-	Bocelli-Montanelli s.r.l.	michelangelo49	1560	VNVNTN07P11B911E		Amalia Ludovisi	Engineer, structural	(Decimal('-74.4633315'), Decimal('99.032906'))	557
lindauvinko@web.de		22 Jun 2021	O-	Steinberg	centa42	963	555-94-1897		Margarita Hande B.Eng.	Drogist	(Decimal('-69.871707'), Decimal('144.175242'))	716
anthonymendes@yahoo.com.br	1915-03-21	15 Jul 2019	B+	Santos - EI	ribeiromilena	1964	97021854323		Srta. Maria Eduarda Vargas	Jogador de golfe	(Decimal('48.4030635'), Decimal('137.573931'))	807
amy35@yahoo.com		11 Feb 2022	AB-	Lester, Underwood and Mueller	kimduncan	611	372-73-5321		Christina Reynolds	Phytotherapist	(Decimal('-70.6580955'), Decimal('-143.841022'))	199
wwende@aol.de	1946-01-14	28 Nov 2019	AB+	Birnbaum Hecker e.G.	zhesse	1791	952-07-3996		Frithjof Reinhardt		(Decimal('-32.368137'), Decimal('-32.271117'))	703
toniwilliams@yahoo.com		03/18/2025, 00:00:00	A+	Gonzalez and Sons	davidlowery	1394	819-30-5495		Jason Martinez		(Decimal('5.711656'), Decimal('-79.341884'))	314
albuquerquealexandre@bol.com.br		13 Sep 2021	AB+	Garcia - ME	igorfernandes	1105	94307516206		Isadora Mendes		(Decimal('-30.577624'), Decimal('-62.424397'))	409
yfernandes@yahoo.com.br	1943-09-06	26 Apr 2021	AB+	da Rosa Leão e Filhos	emanuel16	195	59672138482		Allana Nogueira	Obstetra	(Decimal('-57.633835'), Decimal('39.649722'))	23
tomoyanakagawa@hotmail.com		22 Jan 2020	O-	石井農林株式会社	csakamoto	2025	347-42-7759		中村 康弘		(Decimal('-18.170432'), Decimal('119.498743'))	283
luccaalves@uol.com.br		11/25/2020, 00:00:00	O+	Oliveira - EI	manuelasales	469	85631470993		Matheus Macedo	Engenheiro de alimentos	(Decimal('3.3291355'), Decimal('20.834640'))	505
xsuzuki@yahoo.com	1975-01-29	2018/11/09	AB-	井上保険株式会社	pyamada	1271	667-88-9666		林 さゆり	グラフィックデザイナー	(Decimal('49.912878'), Decimal('152.727779'))	281
luanada-paz@ig.com.br		2020-05-30	AB-	da Costa	ffarias	637	40718695348		Enzo Gabriel Pacheco		(Decimal('5.356401'), Decimal('44.006332'))	560
sacecilia@gmail.com		2019-05-09	B+	Ribeiro Carvalho e Filhos	da-rosapedro-lucas	404	28349567155		Srta. Sarah Rios	Subprefeito	(Decimal('56.770979'), Decimal('81.870949'))	320
palazzoemma@tele2.it		04/28/2023, 00:00:00	A-	Procacci SPA	fabiotrillini	526	DROSBL32S27D541U		Sig. Durante Cagnin	Teacher, music	(Decimal('56.6257445'), Decimal('30.938000'))	674
bachmannmarjan@googlemail.com	2000-08-12	01 Jul 2019	AB-	Wirth Rogner AG & Co. OHG	adlergero	1677	138-09-4109		Gisela Klemm	Binnenschiffer	(Decimal('-86.7979445'), Decimal('-82.830653'))	786
johnsonjack@gmail.com	2009-05-18	2024-03-06	B+	Shelton, Bryant and Mendoza	keith17	359	775-06-1397		Justin Strickland		(Decimal('-1.724352'), Decimal('-141.717709'))	452
davi-lucassousa@yahoo.com.br	2001-09-18	08 Dec 2023	AB+	Montenegro	claricecavalcanti	1573	68150749357		Emanuel Fernandes	Sapateiro	(Decimal('-3.6583075'), Decimal('-161.476595'))	734
serena46@gmail.com	1922-11-10	05/10/2019, 00:00:00	O-	Costanzi e figli	donatello45	571	FRNNNN87T58F098M		Giustino Piazzi	Environmental education officer	(Decimal('82.912243'), Decimal('104.144010'))	371
yuta73@hotmail.com		11/15/2024, 00:00:00	O-	渡辺運輸合同会社	yasuhiro85	1237	753-22-3909		伊藤 翔太	裁判官	(Decimal('23.939354'), Decimal('99.218065'))	743
robert40@hotmail.com	1963-05-20	2023/02/24	B+	Butler, Brown and Grant	claudia96	232	758-64-2333		Jacqueline Khan		(Decimal('15.606167'), Decimal('98.971340'))	764
darrylfarley@yahoo.com		03/02/2023, 00:00:00	AB-	Jones, Flores and Cunningham	gallagherchristine	244	820-89-5807		Justin Lewis	Merchant navy officer	(Decimal('-75.753366'), Decimal('73.205389'))	425
hollandashley@hotmail.com		20 Oct 2018	A+	Williams-Williams	jjackson	1310	741-27-6345		Robert Cline		(Decimal('57.8026145'), Decimal('79.206034'))	164
mccormickbrian@yahoo.com		07/02/2021, 00:00:00	O+	Hogan, Evans and Thompson	htaylor	1924	602-25-1635		Rachel Nelson		(Decimal('69.422062'), Decimal('80.795193'))	23
satoharuka@hotmail.com	1985-10-27	09/29/2018, 00:00:00	B-	有限会社中村通信	saitokana	961	290-54-0700		藤原 結衣		(Decimal('-27.0589465'), Decimal('169.618481'))	470
bettina31@libero.it	1932-04-23	2024-07-31	A+	Mercalli s.r.l.	biagiottiazeglio	1079	CRBPCC98L71C917V		Anita Olivetti	Comptroller	(Decimal('33.6690505'), Decimal('64.787919'))	343
griseldaberengario@vodafone.it	1985-01-10	09/30/2019, 00:00:00	A-	Gori, Travia e Foa s.r.l.	fieramoscaguglielmo	627	BMBMCA44L64E940N		Agnolo Lucarelli	Theatre stage manager	(Decimal('-35.722016'), Decimal('18.410782'))	668
zschleich@hotmail.de	1914-12-18	02/03/2019, 00:00:00	AB+	Loos Spieß GmbH & Co. KG	klaudiagierschner	556	286-74-6008		Ing. André Pechel B.Eng.		(Decimal('38.697076'), Decimal('121.079659'))	222
emelo@hotmail.com	1961-09-03	2025-06-10	AB-	Azevedo	isabelcardoso	1801	10492358788		Aurora Albuquerque		(Decimal('25.558604'), Decimal('-145.647020'))	497
cboito@tim.it	1959-12-24	2025/07/27	O-	Capone-Mogherini e figli	rossettililiana	1471	ZTICRT09T15B358E		Gabriele Travia	Press sub	(Decimal('-35.689270'), Decimal('-147.497877'))	44
julianaabreu@bol.com.br	2022-10-23	2024/09/12	A-	da Costa	davi-miguel30	578	09768341203		Dr. Isaac Cassiano	Eletricista	(Decimal('-5.185962'), Decimal('-146.255758'))	335
graziella03@vodafone.it	1971-02-15	02/27/2023, 00:00:00	O-	Folliero, Metella e Filzi e figli	xcerutti	229	BCCJLD86D03H119N		Dott. Gustavo Tarantini	Exercise physiologist		705
heitormendonca@yahoo.com.br		02 May 2019	A+	Barros S.A.	lopesalice	306	09547832638		Julia da Rosa		(Decimal('53.547010'), Decimal('-125.537381'))	673
oneillelizabeth@gmail.com	2017-10-07	16 Nov 2021	A-	Long LLC	mendozadiana	756	395-61-4157		Clayton Durham		(Decimal('80.8523855'), Decimal('-4.563374'))	154
rbryant@yahoo.com		2018/10/17	A-	Cervantes, Robertson and Paul	bsweeney	182	678-23-5207		Heather Oliver		(Decimal('-57.371930'), Decimal('103.990177'))	258
coriolano79@fastwebnet.it	1938-09-17	2023/06/01	A+	Montecchi, Tarchetti e Lombardi s.r.l.	gastone01	52	FOAVNC13P54C857E		Emma Tarchetti		(Decimal('-76.264330'), Decimal('147.502169'))	123
endotaro@hotmail.com	1962-01-16	2025-08-08	O+	石川鉱業株式会社	watanabenanami	1590	747-55-8663		佐藤 康弘		(Decimal('-67.393863'), Decimal('-79.822408'))	115
ykruschwitz@hotmail.de	1942-05-12	2019/01/15	B-	Aumann AG & Co. OHG	wzorbach	752	323-65-4228		Prof. Leander Ruppert		(Decimal('-16.606437'), Decimal('90.828031'))	519
brendajensen@yahoo.com	2014-09-19	05/27/2025, 00:00:00	AB-	Nguyen-Smith	johnnyodom	811	405-32-4096		Tina Rodriguez			668
rei09@hotmail.com		2025/06/13	AB+	合同会社加藤食品	takahashitaichi	1895	856-89-6671		佐藤 七夏	歯科医師	(Decimal('84.384569'), Decimal('-101.534296'))	24
cavalcantiemanuella@bol.com.br		2020-01-31	O-	Campos	camargolivia	397	81567249337		Enzo Pimenta		(Decimal('70.569216'), Decimal('155.434780'))	555
